1	0.757803602	0
2	0.760327068	0.00178436028
3	0.754386793	0.00499396308
4	0.756270867	0.00408544544
5	0.754677653	0.00356550385
6	0.755033123	0.00298892035
7	0.755494644	0.00259731919
8	0.754679617	0.0023971218
9	0.755892222	0.00241810533
10	0.755790127	0.00217844901
11	0.754591283	0.00228661013
12	0.755173493	0.00216891331
13	0.755380745	0.00201195152
14	0.755731471	0.00189856419
15	0.754832195	0.00197351067
16	0.755603939	0.00199536432
17	0.75527998	0.00190410655
18	0.75501359	0.00181686171
19	0.754603382	0.00176693861
20	0.755133746	0.00175638584
