1	0	0	0	0
1	0.0646330407	0	0	0
1	0.129266081	0	0	0
1	0.193899122	0	0	0
1	0.258532163	0	0	0
1	0.323165204	0	0	0
1	0.387798244	0	0	0
1	0.452431285	0	0	0
1	0.517064326	0	0	0
1	0.581697366	0	0	0
1	0.646330407	0	0	0
1	0.710963448	0	0	0
1	0.775596488	0	0	0
1	0.840229529	0	0	0
1	0.90486257	0	0	0
1	0.969495611	0	0	0
1	1.03412865	0	0	0
1	1.09876169	0	0	0
1	1.16339473	0	0	0
1	1.22802777	0	0	0
1	1.29266081	0	0	0
1	1.35729385	0	0	0
1	1.4219269	0	0	0
1	1.48655994	0	0	0
1	1.55119298	0	0	0
1	1.61582602	0	0	0
1	1.68045906	0	0	0
1	1.7450921	0	0	0
1	1.80972514	0	0	0
1	1.87435818	0	0	0
1	1.93899122	0	0	0
1	2.00362426	0	0	0
1	2.0682573	0.0124006047	0.0124006047	0
1	2.13289034	0.023342748	0.023342748	0
1	2.19752338	0.0366820837	0.0366820837	0
1	2.26215642	0.0744861676	0.0744861676	0
1	2.32678947	0.113065158	0.113065158	0
1	2.39142251	0.17542148	0.17542148	0
1	2.45605555	0.297507619	0.297507619	0
1	2.52068859	0.435146605	0.435146605	0
1	2.58532163	0.60957334	0.60957334	0
1	2.64995467	0.897446664	0.897446664	0
1	2.71458771	1.29686396	1.29686396	0
1	2.77922075	1.61172656	1.61172656	0
1	2.84385379	2.10345231	2.10345231	0
1	2.90848683	2.89991332	2.89991332	0
1	2.97311987	5.29661297	5.29661297	0
1	3.03775291	6.34445792	6.34445792	0
1	3.10238595	3.26504799	3.26504799	0
1	3.16701899	2.04836054	2.04836054	0
1	3.23165204	1.3653888	1.3653888	0
1	3.29628508	0.884856729	0.884856729	0
1	3.36091812	0.685136283	0.685136283	0
1	3.42555116	0.47594523	0.47594523	0
1	3.4901842	0.346920055	0.346920055	0
1	3.55481724	0.262947346	0.262947346	0
1	3.61945028	0.227734379	0.227734379	0
1	3.68408332	0.188847828	0.188847828	0
1	3.74871636	0.155653939	0.155653939	0
1	3.8133494	0.167115885	0.167115885	0
1	3.87798244	0.226649913	0.226649913	0
1	3.94261548	0.284563842	0.284563842	0
1	4.00724852	0.328625018	0.328625018	0
1	4.07188156	0.415812357	0.415812357	0
1	4.1365146	0.631291724	0.631291724	0
1	4.20114765	0.892038251	0.892038251	0
1	4.26578069	1.7268751	1.7268751	0
1	4.33041373	1.13464187	1.13464187	0
1	4.39504677	0.635556903	0.635556903	0
1	4.45967981	0.480902598	0.480902598	0
1	4.52431285	0.37511545	0.37511545	0
1	4.58894589	0.304055895	0.304055895	0
1	4.65357893	0.287834557	0.287834557	0
1	4.71821197	0.332995551	0.332995551	0
1	4.78284501	0.390984837	0.390984837	0
1	4.84747805	0.49712664	0.49712664	0
1	4.91211109	0.615900584	0.615900584	0
1	4.97674413	0.787302478	0.787302478	0
1	5.04137717	1.14042935	1.14042935	0
1	5.10601022	1.64387321	1.64387321	0
1	5.17064326	2.51997858	2.51997858	0
1	5.2352763	4.70964111	4.70964111	0
1	5.29990934	3.03823297	3.03823297	0
1	5.36454238	1.88906882	1.88906882	0
1	5.42917542	1.23708628	1.23708628	0
1	5.49380846	0.839192776	0.839192776	0
1	5.5584415	0.649502318	0.649502318	0
1	5.62307454	0.520681967	0.520681967	0
1	5.68770758	0.455463403	0.455463403	0
1	5.75234062	0.4469777	0.4469777	0
1	5.81697366	0.466742304	0.466742304	0
1	5.8816067	0.574721807	0.574721807	0
1	5.94623974	0.805781009	0.805781009	0
1	6.01087279	1.30756978	1.30756978	0
1	6.07550583	1.7310895	1.7310895	0
1	6.14013887	0.88641194	0.88641194	0
1	6.20477191	0.642369107	0.642369107	0
1	6.26940495	0.529129571	0.529129571	0
1	6.33403799	0.480187467	0.480187467	0
1	6.39867103	0.489769051	0.489769051	0
2	0	0	0	0
2	0.0646330407	0	0	0
2	0.129266081	0	0	0
2	0.193899122	0	0	0
2	0.258532163	0	0	0
2	0.323165204	0	0	0
2	0.387798244	0	0	0
2	0.452431285	0	0	0
2	0.517064326	0	0	0
2	0.581697366	0	0	0
2	0.646330407	0	0	0
2	0.710963448	0	0	0
2	0.775596488	0	0	0
2	0.840229529	0	0	0
2	0.90486257	0	0	0
2	0.969495611	0	0	0
2	1.03412865	0	0	0
2	1.09876169	0	0	0
2	1.16339473	0.038264378	0.019132189	0.0135285006
2	1.22802777	0.0574021563	0.0287010782	0.020294727
2	1.29266081	0.0571335816	0.0285667908	0.0201997715
2	1.35729385	0.0661097365	0.0330548683	0.0233733215
2	1.4219269	0.0862354975	0.0431177488	0.0304888525
2	1.48655994	0.079053543	0.0395267715	0.0279496482
2	1.55119298	0.116372434	0.0581862169	0.0411438685
2	1.61582602	0.154423864	0.0772119318	0.0545970805
2	1.68045906	0.195834798	0.0979173992	0.069238057
2	1.7450921	0.251130007	0.125565003	0.0887878654
2	1.80972514	0.298319266	0.149159633	0.105471788
2	1.87435818	0.371251909	0.185625954	0.131257371
2	1.93899122	0.380162285	0.190081143	0.134407665
2	2.00362426	0.442212561	0.22110628	0.15634575
2	2.0682573	0.527025699	0.269713152	0.181947447
