0	90.8635619
1	86.7236349
2	79.1773155
3	73.9239135
4	88.3523638
5	68.0982127
6	74.5180752
7	69.1037158
8	58.1113458
9	55.1820064
10	57.5532679
11	54.7903066
12	53.6808755
13	51.0017371
14	42.6211303
15	41.5988991
16	40.5554018
17	36.9679645
18	36.3744771
19	31.4029418
20	32.0411949
21	30.4495826
22	29.7813214
23	29.1751316
24	28.0867575
25	25.6871968
26	26.6362905
27	23.9506455
28	23.0919668
29	22.6067225
30	22.0430324
31	21.9138501
32	21.7554766
33	20.9843336
34	19.8304213
35	19.1736056
36	19.1315802
37	18.6128579
38	17.8795438
39	17.6837138
40	17.7508038
41	17.6359374
42	17.6872
43	17.6034207
44	17.6455733
45	17.5321592
46	17.4427719
47	17.3352138
48	17.3041333
49	17.3041333
50	17.3041333
51	17.2997209
52	16.7256574
53	16.7256574
54	16.7256574
55	16.7256574
56	16.7256574
57	16.5698013
58	16.5698013
59	16.4785171
60	16.4785979
61	16.4506856
62	16.4506856
63	16.4506856
64	16.4506856
65	16.4506856
66	16.3904561
67	16.3904561
68	16.3904561
69	16.3904561
70	16.3904561
71	16.3904561
72	16.3904561
73	16.3904561
74	16.3904561
75	16.3904561
76	16.3904561
77	16.3904561
78	16.3904561
79	16.3904561
80	16.3904561
81	16.3904561
82	16.3904561
83	16.3904561
84	16.3904561
85	16.3904561
86	16.3904561
87	16.3904561
88	16.3904561
89	16.3904561
90	16.3904561
91	16.3904561
92	16.3904561
93	16.3904561
94	16.3904561
95	16.3904561
96	16.3904561
97	16.3904561
98	16.3904561
99	16.3904561
