0.5	0	78.5583986	0.470205106
0.6	0	44.4995197	0.342154
0.7	0	24.6176527	0.170689102
0.8	0	15.1607103	0.100107254
0.9	0	10.3085469	0.0530093356
1	0	7.41753404	0.0331656993
1.1	0	5.59418378	0.019403992
1.2	0	4.3903613	0.0136857508
1.3	0	3.58818025	0.0111908447
1.4	0	2.97626963	0.00882274595
1.5	0	2.52503011	0.00641346325
1.6	0	2.18140435	0.00545318633
1.7	0	1.90449805	0.00429814736
1.8	0	1.6923802	0.00362705405
1.9	0	1.50890895	0.00303112011
2	0	1.35841654	0.00250542216
