0.5	0	79.4498315	0.329584298
0.6	0	44.4917467	0.257953132
0.7	0	24.7140106	0.131306005
0.8	0	15.2114034	0.0746997221
0.9	0	10.291753	0.0445331013
1	0	7.41148084	0.0243344153
1.1	0	5.59964615	0.0157803795
1.2	0	4.4140256	0.0118059512
1.3	0	3.57444631	0.00814489341
1.4	0	2.97623446	0.00667063883
1.5	0	2.53010144	0.00478669713
1.6	0	2.17793825	0.00424711044
1.7	0	1.90626576	0.00345579058
1.8	0	1.69285056	0.00286325008
1.9	0	1.509886	0.00254936985
2	0	1.35966854	0.00199104062
