1	1.80296427	0
2	1.81841346	0.010924229
3	1.85412318	0.0300526569
4	1.8940663	0.0412870262
5	1.92824378	0.0450048453
6	1.95327167	0.0439152455
7	1.97088835	0.0410232251
8	1.98281449	0.0375889332
9	1.99207863	0.0345351372
10	1.9985107	0.0316749372
11	2.00492491	0.0294376771
12	2.01030275	0.0274713736
13	2.01541977	0.0258303609
14	2.0202984	0.024441712
15	2.02444464	0.0231612741
16	2.02875288	0.0221107527
17	2.03142061	0.0209704385
18	2.03315691	0.0198771642
19	2.03553005	0.0189721341
20	2.03618903	0.0180349685
1	1.7925508	0
2	1.8070836	0.0102762395
3	1.82803108	0.0184245743
4	1.84125696	0.017948318
5	1.84832978	0.0156904675
6	1.85076593	0.013263163
7	1.85062703	0.0113691527
8	1.84910816	0.0100489539
9	1.84929883	0.00893421215
10	1.85161659	0.00833601281
11	1.8557497	0.00854158515
12	1.85627817	0.00784611774
13	1.85644015	0.00724424206
14	1.85798065	0.00688864431
15	1.85862523	0.00645948748
16	1.85903803	0.00606894541
17	1.85899952	0.00571207078
18	1.85915519	0.00539685434
19	1.86004135	0.00518505277
20	1.86108005	0.00502876359
1	1.81336228	0
2	1.80232341	0.00780566184
3	1.79394904	0.00859259633
4	1.79197297	0.00666779725
5	1.79415515	0.00568010739
6	1.79347833	0.00477357594
7	1.78959534	0.0054465752
8	1.78992112	0.00477548651
9	1.79255462	0.00491769241
10	1.79670735	0.00592531935
11	1.80042799	0.00644986518
12	1.80012918	0.00591929382
13	1.7993027	0.00552136117
14	1.79951284	0.00513097557
15	1.8017159	0.00524057007
16	1.80415279	0.00545024783
17	1.80758398	0.00611504573
18	1.80984571	0.00617944664
19	1.81214426	0.00626714236
20	1.81345445	0.00608919631
1	1.77325025	0
2	1.77031962	0.00207227053
3	1.76475308	0.00475038278
4	1.75447699	0.00958603516
5	1.75198472	0.0079862406
6	1.75967232	0.0096716609
7	1.76830707	0.0115165805
8	1.77117065	0.0104269446
9	1.78091151	0.0130477906
10	1.79121012	0.0152759148
11	1.79446997	0.0142307671
12	1.7929091	0.0131301916
13	1.79250637	0.0121263514
14	1.79335693	0.0112899737
15	1.79439242	0.0105846883
16	1.79479701	0.0099308748
17	1.79465254	0.0093477564
18	1.79491396	0.0088320914
19	1.79457252	0.00837384205
20	1.79361348	0.00800987948
1	1.78976447	0
2	1.79223275	0.00174533819
3	1.80040426	0.00677270435
4	1.80061166	0.00508270304
5	1.8004067	0.00407029284
6	1.80082409	0.00341324447
7	1.79942302	0.0032003037
8	1.79608162	0.00419652193
9	1.79609323	0.00373025777
10	1.79890918	0.00429041111
11	1.80184425	0.00480045925
12	1.80258262	0.00445684414
13	1.80064668	0.0045149333
14	1.79827345	0.00477561264
15	1.79825985	0.00445725784
16	1.80038893	0.00465951123
17	1.80149932	0.00451579067
18	1.80277327	0.0044409775
19	1.80311572	0.00422042458
20	1.80313995	0.0040094729
