1	1.06226438	0	1.02294118	0
2	1.09964396	0.0373795719	1.02428542	0.00134423069
3	1.07235682	0.0347898246	1.01298246	0.0113295732
4	1.05158217	0.0321986326	1.00875152	0.00905982264
5	1.02469791	0.036671715	1.01123538	0.00744431034
6	1.02154757	0.0301076036	1.01200304	0.00612653868
7	1.01620812	0.025999744	1.01105378	0.00526416499
8	1.01791644	0.0225811513	1.0128585	0.00490311873
9	1.01509954	0.0201129397	1.01070044	0.0048327462
10	1.01224783	0.0182141856	1.00802018	0.00508607113
11	1.01398462	0.0165666416	1.00674401	0.00477424809
12	1.01498225	0.015156075	1.00665132	0.0043592579
13	1.00967846	0.014916344	1.00652182	0.00401202457
14	1.00472257	0.0146721783	1.00655437	0.00371455566
15	1.00236365	0.0138612508	1.00631047	0.00346665371
16	1.00382971	0.0130486335	1.00532651	0.00338875445
17	0.998426865	0.0133950071	1.00376874	0.00354390827
18	1.00034953	0.0127744519	1.00342078	0.00335929837
19	0.997014172	0.0125352985	1.00311802	0.00319196941
20	0.997279708	0.0118949926	1.00232532	0.00313020311
21	0.997371136	0.0113147642	1.00233778	0.00297744314
22	0.997609884	0.0107908458	1.0017157	0.00290624054
23	0.998161474	0.0103257534	1.00150612	0.00278490572
24	0.999086676	0.00992935457	1.00136343	0.00267015994
25	0.997698285	0.0096245698	1.00106649	0.00257828373
26	0.997125545	0.00926470776	1.00060618	0.00251953987
27	0.995821363	0.00900985943	1.0000699	0.00248303231
28	0.99712538	0.00877950048	0.999897165	0.00239893655
29	0.9949531	0.00874543272	0.999443341	0.00235880548
30	0.996463484	0.00858283261	0.999655397	0.00228866781
31	0.999659171	0.00889521494	1.00041157	0.00233920245
32	0.999417269	0.00861615125	1.00058717	0.00227171942
33	0.998161378	0.0084448829	1.00057087	0.00220186383
34	0.994466814	0.00898725719	1.00045786	0.0021391093
35	0.993214924	0.00881603916	1.00148339	0.00231647215
36	0.992742454	0.00858066755	1.00150088	0.00225127418
37	0.992111573	0.00836934773	1.00070947	0.00232821817
38	0.992432605	0.00815244824	1.00112636	0.0023041474
39	0.994766112	0.00827643278	1.00159127	0.00229193771
40	0.993197248	0.00821801128	1.00170875	0.00223699179
41	0.990858108	0.00834942272	1.00201028	0.00220248667
42	0.991590815	0.00818107937	1.00195674	0.00215007375
43	0.993890752	0.00831304649	1.00194262	0.00209952416
44	0.994501656	0.00814485913	1.00149561	0.00209939428
45	0.995755901	0.00805999209	1.00167342	0.00205990006
46	0.998552258	0.00836412498	1.00125884	0.00205683691
47	0.999437569	0.00823197439	1.00124297	0.00201266131
48	1.00083272	0.0081785255	1.00113462	0.00197326141
49	1.000599	0.00801328709	1.00091235	0.00194531115
50	1.00139706	0.00789184165	1.00099098	0.00190762908
51	1.00143957	0.00773566888	1.00044008	0.00194931593
52	1.00087251	0.00760661311	1.00014981	0.00193337559
53	1.0018588	0.00752661316	0.999945325	0.00190753828
54	1.00143613	0.00739800045	0.99997677	0.00187214431
55	1.00135601	0.00726268776	1.00005234	0.00183934332
56	1.0016475	0.00713777214	1.00027305	0.00181963437
57	1.00171306	0.00701173644	1.00016788	0.00179051737
58	1.00223654	0.00690964217	1.00028727	0.00176342161
59	1.00269263	0.00680681681	1.00060218	0.00176165006
60	1.00214675	0.00671463444	1.00042888	0.00174068809
61	1.0013067	0.00665685716	1.0003339	0.00171454768
62	1.00148143	0.00655093885	1.00034999	0.00168674375
63	1.00130118	0.00644863652	1.00009715	0.00167890151
64	1.00191423	0.00637661474	0.999996393	0.00165552933
65	1.00055482	0.00642324629	1.00048809	0.00170241463
66	1.00064057	0.00632575684	1.0004382	0.00167716424
67	0.999735523	0.00629601641	1.00026039	0.00166148454
68	0.999653089	0.00620328467	1.00020616	0.00163776683
69	0.999469557	0.00611547553	1.00041138	0.00162685291
70	1.00036435	0.00609353424	1.00036221	0.00160419752
71	1.00121682	0.00606728188	1.00044591	0.00158365529
72	1.00097068	0.00598748222	0.999934168	0.00164322226
73	0.999653728	0.00604996725	0.999749884	0.0016310004
74	0.99901864	0.00600134944	0.999880459	0.0016140991
75	0.999014551	0.00592079217	0.999915808	0.00159282463
76	0.998611128	0.00585627953	1.00003798	0.0015764678
77	0.99770619	0.00585013818	1.00047034	0.00161481591
78	0.997055123	0.00581123599	1.0005958	0.00159890884
79	0.995675406	0.00590077408	1.00072267	0.00158363014
80	0.995364065	0.00583485982	1.00072571	0.00156371242
81	0.995420428	0.00576264991	1.00078963	0.00154560908
82	0.995298365	0.00569324853	1.00086621	0.00152856313
83	0.995541002	0.00562946831	1.00072046	0.00151705166
84	0.99562114	0.00556262438	1.0007078	0.00149893617
85	0.995820978	0.0055004236	1.00063095	0.00148318919
86	0.99563641	0.00543922131	1.00067503	0.00146650395
87	0.994599785	0.00547536321	1.00056567	0.00145366888
88	0.994493486	0.00541382924	1.00045025	0.00144168257
89	0.994515765	0.00535270043	1.00051252	0.00142675155
90	0.994520701	0.00529289415	1.00042797	0.00141334115
91	0.994910212	0.00524887978	1.00027811	0.00140573505
92	0.993708223	0.00532884497	1.00030651	0.00139066143
93	0.993653559	0.00527151757	1.0002673	0.00137618547
94	0.994193364	0.00524299849	1.00054174	0.00138885105
95	0.993692731	0.00521161679	1.00066051	0.00137927687
96	0.994618389	0.00523945985	1.0005433	0.00136985673
97	0.995255823	0.00522419778	1.00056798	0.00135588553
98	0.995065892	0.00517410202	1.00080049	0.0013619717
99	0.995187994	0.00512302698	1.00085538	0.0013492612
100	0.994719638	0.00509311835	1.00077455	0.00133814374
