	-0.289031047	0.0025834463	0.7	0.5
	-0.302982457	0.002760279	0.7	0.505
	-0.313932122	0.00260642942	0.7	0.51
	-0.324489979	0.0022587997	0.7	0.515
	-0.333253519	0.00231278976	0.7	0.52
	-0.342209578	0.00196170389	0.7	0.525
	-0.35407478	0.00213432711	0.7	0.53
	-0.359118814	0.00202597792	0.7	0.535
	-0.365755689	0.00164053516	0.7	0.54
	-0.372378546	0.00203579907	0.7	0.545
	-0.377033623	0.00171333944	0.7	0.55
	-0.383463813	0.00165371768	0.7	0.555
	-0.385050715	0.00134050385	0.7	0.56
	-0.38887263	0.00149093618	0.7	0.565
	-0.39292365	0.00144773131	0.7	0.57
	-0.395787043	0.00132804608	0.7	0.575
	-0.399083879	0.00134736283	0.7	0.58
	-0.40163909	0.00125008145	0.7	0.585
	-0.403809036	0.00125400757	0.7	0.59
	-0.404510574	0.00111102146	0.7	0.595
	-0.405681316	0.00100637345	0.7	0.6
	-0.407387176	0.00104411747	0.7	0.605
	-0.408269786	0.00104809736	0.7	0.61
	-0.408794312	0.000893705589	0.7	0.615
	-0.409914536	0.00113629816	0.7	0.62
	-0.408744755	0.00114620044	0.7	0.625
	-0.409568404	0.000950120195	0.7	0.63
	-0.408591353	0.000959104759	0.7	0.635
	-0.4091749	0.00100511213	0.7	0.64
	-0.40816284	0.00111161878	0.7	0.645
	-0.408005306	0.0011960921	0.7	0.65
	-0.406102345	0.00108095877	0.7	0.655
	-0.403860231	0.00123143701	0.7	0.66
	-0.404127454	0.00124847299	0.7	0.665
	-0.401189763	0.0012379529	0.7	0.67
	-0.400134809	0.00133991463	0.7	0.675
	-0.398277062	0.0013076013	0.7	0.68
	-0.39663045	0.00138975866	0.7	0.685
	-0.393921131	0.0015065801	0.7	0.69
	-0.391979433	0.00164530738	0.7	0.695
	-0.292452653	0.00237403568	0.705	0.5
	-0.304456132	0.00249009297	0.705	0.505
	-0.314531887	0.002396818	0.705	0.51
	-0.326455944	0.002636715	0.705	0.515
	-0.337459638	0.00215995149	0.705	0.52
	-0.345990597	0.00178081321	0.705	0.525
	-0.354425037	0.00190960258	0.705	0.53
	-0.361009833	0.00183535448	0.705	0.535
	-0.368211956	0.00174629673	0.705	0.54
	-0.373485185	0.00159464807	0.705	0.545
	-0.382069091	0.0015929352	0.705	0.55
	-0.384396409	0.00143152246	0.705	0.555
	-0.389779446	0.00173879195	0.705	0.56
	-0.391920775	0.00168731004	0.705	0.565
	-0.396005655	0.0015636891	0.705	0.57
	-0.400550234	0.00164043584	0.705	0.575
	-0.402509861	0.00119082587	0.705	0.58
	-0.405112017	0.00117044019	0.705	0.585
	-0.40792594	0.0012995153	0.705	0.59
	-0.407729307	0.00123295376	0.705	0.595
	-0.408937558	0.00103159606	0.705	0.6
	-0.411236539	0.00104313225	0.705	0.605
	-0.411658803	0.00102810575	0.705	0.61
	-0.412045802	0.00101606886	0.705	0.615
	-0.412311101	0.000985039268	0.705	0.62
	-0.413298163	0.00089046819	0.705	0.625
	-0.412872337	0.000961072686	0.705	0.63
	-0.412263532	0.000971283086	0.705	0.635
	-0.410769984	0.000994320484	0.705	0.64
	-0.411412154	0.0011859745	0.705	0.645
	-0.410365035	0.00103753205	0.705	0.65
	-0.408448455	0.00114501413	0.705	0.655
	-0.407717308	0.00121026042	0.705	0.66
	-0.407234956	0.00141048445	0.705	0.665
	-0.405056969	0.00146744411	0.705	0.67
	-0.401688107	0.00143585057	0.705	0.675
	-0.399822229	0.00129880492	0.705	0.68
	-0.398642927	0.00161849931	0.705	0.685
	-0.395934158	0.00176545616	0.705	0.69
	-0.392906025	0.0017147296	0.705	0.695
	-0.292758784	0.0025590254	0.71	0.5
	-0.308026745	0.00235972971	0.71	0.505
	-0.319682411	0.00218676105	0.71	0.51
	-0.329618082	0.00229538564	0.71	0.515
	-0.339292102	0.00183157187	0.71	0.52
	-0.346914895	0.00193877841	0.71	0.525
	-0.355890985	0.00189051477	0.71	0.53
	-0.363169685	0.00190004648	0.71	0.535
	-0.369887415	0.00186877138	0.71	0.54
