0 0.313666 0.00257585
1 1.51708 0.923637
2 1.87788 0.937674
3 -0.161062 1.0686
4 0.603786 1.02716
5 -0.417558 1.46012
6 2.03373 1.27754
7 1.61341 0.983353
8 0.813081 1.14016
9 -0.395889 0.994628
10 1.98314 1.06747
11 0.92426 1.24333
12 0.659316 0.915191
13 -0.732979 0.98941
14 -0.405887 0.998374
15 1.56525 0.859134
16 -1.28881 1.0136
17 2.00505 1.18222
18 -0.67705 0.929737
19 0.87039 1.09941
20 0.0945164 1.04691
21 2.53441 0.96665
22 0.468194 1.11141
23 1.28262 0.94322
24 -0.690824 0.653587
25 0.200457 0.837313
26 1.54614 1.13454
27 0.331834 0.84859
28 0.749412 1.03106
29 0.639837 0.86604
30 -0.433729 0.696845
31 -0.824951 0.785657
32 1.34484 0.960843
33 0.869284 1.04809
34 -1.55479 0.775346
35 0.264962 1.16987
36 0.905781 0.959592
37 -0.963679 0.951476
38 1.9228 0.6824
39 -0.147602 0.972622
40 -0.287746 0.687005
41 0.827208 0.817012
42 1.19834 0.844873
43 0.837054 0.889903
44 1.85622 1.20178
45 -0.949152 1.04693
46 2.31717 0.872315
47 -1.65692 0.852552
48 0.250568 0.854612
49 -1.08422 0.752805
50 -0.674032 0.813129
51 -0.320198 1.10387
52 -1.58593 0.879178
53 0.83783 1.03251
54 -0.158262 0.99972
55 -1.51994 0.95048
56 -0.203802 0.519639
57 1.10731 0.839509
58 0.349295 0.944632
59 0.462978 0.87591
60 1.62065 1.13773
61 2.62764 1.06808
62 1.62528 1.02098
63 -0.98248 0.758472
64 0.293626 0.813032
65 1.33909 0.889994
66 -0.226346 0.935816
67 0.0284028 0.892237
68 1.12202 0.963031
69 1.24437 0.994843
70 0.042855 0.946468
71 -0.387055 0.870897
72 -0.144605 0.968164
73 -0.0884845 0.667218
74 -0.0730242 0.736774
75 -0.741619 0.79821
76 -0.00382243 0.556419
77 0.450739 0.854947
78 -0.505415 0.960675
79 -0.361873 1.00026
80 0.359661 0.764066
81 0.103724 0.824144
82 1.38701 1.07563
83 0.207056 0.848684
84 -0.441906 0.675676
85 -0.511014 1.1197
86 1.05006 1.10711
87 0.0144345 0.804991
88 -0.666183 1.05113
89 -0.0340559 0.779317
90 -0.429362 0.881815
91 -1.54181 0.855128
92 0.723073 0.952751
93 0.598535 0.983758
94 0.638985 0.841079
95 -0.775063 0.835603
96 0.0337088 0.706987
97 2.69341 1.11267
98 0.868107 0.717742
99 0.0821159 0.871147
100 0.867604 0.924181
101 0.767467 1.28717
102 -0.182613 1.09203
103 1.57627 0.713274
104 0.685766 0.805334
105 0.49111 1.05619
106 0.14952 0.95756
107 0.973875 0.952492
108 0.62102 0.90565
109 0.524298 1.02829
110 -0.0339693 0.886359
111 -1.15513 0.84973
112 -0.632841 1.04408
113 1.66231 0.907896
114 0.790873 0.849405
115 0.410458 0.999844
116 0.216175 1.25699
117 1.5093 0.764725
118 0.753836 1.01071
119 1.9566 0.867541
120 0.371615 0.721781
121 -0.00505082 0.740022
122 0.191001 0.880984
123 0.238009 0.860102
124 1.21863 0.781382
125 0.105572 0.814749
126 2.75646 0.959386
127 -1.27352 0.904201
128 -0.611577 0.606125
129 0.946664 0.828333
130 1.00461 0.8382
131 -1.5122 1.12367
132 1.68717 0.908985
133 0.83781 0.951357
134 1.43505 1.01053
135 0.0761278 0.968899
136 1.61319 0.928157
137 0.306112 0.927352
138 -0.421675 0.959378
139 -1.12743 0.880052
140 1.16082 0.905092
141 -1.11303 0.983152
142 -0.156689 1.01212
143 -1.92943 1.05536
144 0.874408 0.961841
145 0.127884 0.75924
146 0.0218323 0.797143
147 1.46864 0.911376
148 -0.278013 0.793506
149 -0.292296 0.859966
150 0.468075 0.971692
151 -1.62812 1.16212
152 0.599622 0.807953
153 -0.208107 1.10024
154 0.271519 0.670514
155 1.20277 0.848814
156 -0.578583 0.974777
157 0.0774978 1.03314
158 0.293016 0.938581
159 0.684532 0.642884
