0	34.1993803
1	33.189827
2	32.6989161
3	31.0701691
4	30.5883545
5	29.3880188
6	27.4387637
7	26.491234
8	26.0452088
9	25.5677193
10	24.5551567
11	24.3718986
12	23.8436094
13	24.0464999
14	24.3025585
15	23.504311
16	23.1096493
17	22.9426048
18	23.0545521
19	23.1215464
20	22.7169661
21	22.6025745
22	22.2780987
23	22.566207
24	22.430795
25	21.8957619
26	21.6011082
27	21.5717005
28	21.3654354
29	20.5896479
30	20.4407168
31	20.5347672
32	20.425055
33	20.7318057
34	19.7554946
35	20.8736706
36	19.6055098
37	19.7639149
38	18.9942662
39	19.2359259
40	20.3412535
41	19.1334403
42	18.6932194
43	19.1983036
44	19.377349
45	19.4997274
46	18.7065583
47	18.5213117
48	17.9671974
49	18.2609172
50	18.6637814
51	18.2013161
52	17.3044264
53	17.1248501
54	17.4842076
55	17.0280363
56	17.3381878
57	17.0195327
58	16.6370011
59	16.2226622
60	15.724199
61	15.7953023
62	15.4680482
63	15.1566273
64	14.8263941
65	15.0163975
66	15.0630765
67	14.6934168
68	15.079265
69	14.9793128
70	14.6124616
71	14.973253
72	14.8122195
73	14.4088188
74	13.8784305
75	13.9046462
76	13.6879633
77	14.003789
78	13.8053655
79	14.1060121
80	13.8655334
81	14.270785
82	13.7036933
83	14.5074074
84	14.4450297
85	13.6307552
86	13.8153006
87	14.0201882
88	14.5460604
89	15.172436
90	14.3147229
91	14.5209767
92	13.6695931
93	13.6944606
94	13.8462947
95	14.1681705
96	13.856875
97	14.4670309
98	14.0453096
99	14.798
100	14.809009
101	14.6768988
102	14.2362565
103	14.1505497
104	14.0882544
105	12.8104171
106	13.8479502
107	13.6091503
108	13.5309511
109	13.3237706
110	12.9162385
111	12.9137258
112	14.3291275
113	13.362966
114	13.7648641
115	12.4872291
116	12.1318825
117	13.8541975
118	13.6681203
119	13.0340135
120	12.5251959
121	12.4285324
122	13.365836
123	13.8375991
124	13.0471658
125	13.278604
126	12.8931372
127	13.0791969
128	13.8601542
129	13.5897006
130	13.467516
131	12.920625
132	13.4323934
133	12.3169961
134	11.1687132
135	11.2894109
136	10.6554225
137	11.041985
138	10.3151399
139	10.8021334
