0	31.5903412
1	29.6258662
2	29.6258662
3	29.5825991
4	26.8486688
5	24.5226245
6	23.7831324
7	24.2497697
8	24.2497697
9	23.9610649
10	23.8043249
11	23.2872004
12	22.1715735
13	22.1367428
14	22.1367428
15	21.6485305
16	21.6485305
17	21.6485305
18	21.6485305
19	21.5672063
20	21.5672063
21	21.4265332
22	21.4265332
23	21.4265332
24	19.9967514
25	19.9967514
26	20.4863712
27	20.1414134
28	19.3360083
29	17.957169
30	17.3821886
31	17.3821886
32	17.3821886
33	17.3821886
34	17.3821886
35	17.3821886
36	17.3731363
37	17.4026088
38	16.8387824
39	16.8387824
40	17.3989306
41	17.3989306
42	17.3989306
43	17.3063298
44	17.1521178
45	16.9396845
46	16.9285448
47	16.9285448
48	16.9285448
49	16.9285448
50	16.9285448
51	16.7984452
52	16.7984452
53	15.8382106
54	16.4360094
55	15.4518528
56	15.4518528
57	15.4518528
58	15.3980523
59	15.241666
60	14.9729695
61	14.4420358
62	14.2930917
63	14.2930917
64	14.2930917
65	14.2930917
66	14.1284646
67	13.6583752
68	13.4937482
69	13.4937482
70	13.4266257
71	13.4266257
72	13.4266257
73	13.4266257
74	13.4266257
75	13.4266257
76	13.2496666
77	13.2496666
78	13.2496666
79	13.2496666
80	13.2496666
81	13.2496666
82	13.2496666
83	13.2496666
84	13.2289888
85	13.2289888
86	13.2289888
87	13.2289888
88	13.2289888
89	13.2289888
90	13.2289888
91	13.2289888
92	13.2105759
93	13.2105759
94	13.2105759
95	13.1601016
96	13.1601016
97	13.1601016
98	13.1601016
99	12.9009618
100	12.9009618
101	12.9009618
102	12.5658225
103	12.5658225
104	12.5658225
105	12.1794898
106	12.1794898
107	12.1794898
108	12.1794898
109	12.1794898
110	12.1794898
111	12.1794898
112	12.1794898
113	11.8423996
114	11.3298079
115	11.3298079
116	11.3298079
117	11.3298079
118	11.3298079
119	11.3298079
120	11.3298079
121	11.3298079
122	11.3298079
123	11.3298079
124	11.3298079
125	11.3298079
126	11.3275992
127	11.2938767
128	11.0651397
129	11.0651397
130	10.1992407
131	10.1992407
132	10.1992407
133	10.1992407
134	10.1992407
135	9.4824915
136	9.47988112
137	9.47988112
138	9.47570562
139	9.47570562
140	8.70229926
141	8.70229926
142	8.70229926
143	8.70229926
144	8.70229926
145	8.70229926
146	8.70229926
147	8.70229926
148	8.70229926
149	8.70229926
150	8.70229926
151	8.70229926
152	8.70229926
153	8.70229926
154	8.70229926
155	8.70229926
156	8.41115681
157	8.41115681
158	8.41115681
159	8.41115681
160	8.41115681
161	8.41115681
162	8.41115681
163	8.41115681
164	8.41115681
165	8.41115681
166	8.41115681
167	8.41115681
168	8.41115681
169	7.63368509
170	7.63368509
171	7.63368509
172	7.63368509
173	7.63368509
174	7.63368509
175	7.63368509
176	7.63368509
177	7.63368509
178	7.63368509
179	7.63368509
180	7.63368509
181	7.63368509
182	7.63368509
183	7.55758755
184	7.55758755
185	7.55758755
186	7.55758755
187	7.55758755
188	7.55758755
189	7.29262911
190	7.29262911
191	7.29262911
192	7.29262911
193	7.29262911
194	7.29262911
195	7.29262911
196	7.29262911
197	7.29262911
198	7.29262911
199	7.29262911
200	7.29262911
201	7.29262911
202	7.29262911
203	7.29262911
204	7.29262911
205	7.29262911
206	7.29262911
207	7.29262911
208	7.29262911
209	7.29262911
210	7.29262911
211	7.29262911
212	7.29262911
213	7.29262911
214	7.29262911
215	7.27524213
216	7.27524213
217	7.27524213
218	7.27524213
219	7.27524213
220	7.27524213
221	7.27524213
222	7.27524213
223	7.27524213
224	7.27524213
225	7.27524213
226	7.27524213
227	7.27524213
228	7.27524213
229	7.27524213
230	7.27524213
231	7.27524213
232	7.27524213
233	7.27524213
234	7.27524213
235	7.27524213
236	7.27524213
237	7.27524213
238	7.27524213
239	7.27524213
240	7.27524213
241	7.27524213
242	7.27524213
243	7.27524213
244	7.27524213
245	7.27524213
246	7.27524213
247	7.27524213
248	7.27524213
249	7.27524213
250	7.27524213
251	7.27524213
252	7.27524213
253	7.27524213
254	7.27524213
255	7.27524213
256	7.27524213
257	7.27524213
258	7.27524213
259	7.27524213
260	7.27524213
261	7.27524213
262	7.27524213
263	7.27524213
264	7.27524213
265	7.27524213
266	7.27524213
267	7.27524213
268	7.02135186
269	7.02135186
270	7.02135186
271	7.02135186
272	7.02135186
273	7.02135186
274	7.02135186
275	7.02135186
276	7.02135186
277	7.02135186
278	7.02135186
279	7.02135186
280	7.02135186
281	7.02135186
282	7.02135186
283	7.02135186
284	7.02135186
285	7.02135186
286	7.02135186
287	7.02135186
288	7.02135186
289	7.02135186
290	7.02135186
291	7.02135186
292	7.02135186
293	7.02135186
294	7.02127118
295	7.02135186
296	7.02135186
297	7.02135186
298	7.02135186
299	7.02135186
300	7.02135186
301	7.02135186
302	7.02135186
303	7.02135186
304	7.02135186
305	7.02135186
306	7.02135186
307	7.02135186
308	7.02135186
309	7.02135186
310	7.02135186
311	7.02135186
312	7.02135186
313	7.02135186
314	7.02135186
315	7.02135186
316	7.02135186
317	7.02135186
318	7.02135186
319	7.02135186
320	7.02135186
321	7.02135186
322	7.02135186
323	7.02135186
324	7.02135186
325	7.02135186
326	7.02135186
327	7.02135186
328	7.02135186
329	7.02135186
330	7.02135186
331	7.02135186
332	7.02135186
333	7.02135186
334	7.02135186
335	7.02135186
336	7.02135186
337	7.02135186
338	7.02135186
339	7.02135186
340	7.02135186
341	7.02135186
342	7.02135186
343	7.02135186
344	7.02135186
345	7.00462426
346	7.00462426
347	7.00462426
348	7.00462426
349	7.00462426
350	7.00462426
351	7.00462426
352	7.00462426
353	7.00462426
354	7.00462426
355	7.00462426
356	7.00462426
357	7.00462426
358	7.00462426
359	7.00462426
360	7.00462426
361	7.00462426
362	7.00462426
363	7.00462426
364	7.00462426
365	7.00462426
366	7.00462426
367	7.00462426
368	7.00462426
369	7.00462426
370	7.00462426
371	7.00462426
372	7.00462426
373	7.00462426
374	7.00462426
375	7.00462426
376	6.69170833
377	6.69170833
378	6.69170833
379	6.69170833
380	6.69170833
381	6.69170833
382	6.69170833
383	6.69170833
384	6.69170833
385	6.69170833
386	6.69170833
387	6.69170833
388	6.69170833
389	6.69170833
390	6.69170833
391	6.69170833
392	6.69170833
393	6.69170833
394	6.69170833
395	6.69170833
396	6.69170833
397	6.69170833
398	6.69170833
399	6.69170833
400	6.69170833
401	6.69170833
402	6.69170833
403	6.69170833
404	6.69170833
405	6.69170833
406	6.69170833
407	6.69170833
408	6.69170833
409	6.69170833
410	6.69170833
411	6.69170833
412	6.69170833
413	6.69170833
414	6.69170833
415	6.69170833
416	6.69170833
417	6.69170833
418	6.69170833
419	6.69170833
420	6.69170833
421	6.69170833
422	6.69170833
423	6.69170833
424	6.69170833
425	6.69170833
426	6.69170833
427	6.69170833
428	6.69170833
429	6.69170833
430	6.69170833
431	6.69170833
432	6.69170833
433	6.69170833
434	6.69170833
435	6.23829128
436	6.23829128
437	6.23829128
438	6.23829128
439	6.23829128
440	6.23829128
441	6.23829128
442	6.23829128
443	6.23829128
444	6.23829128
445	6.23829128
446	6.23829128
447	6.23829128
448	6.23829128
449	6.23829128
450	6.23829128
451	6.23829128
452	6.23829128
453	6.23829128
454	6.23829128
455	6.23829128
456	6.23829128
457	6.23829128
458	6.23829128
459	6.23829128
460	6.23829128
461	6.23829128
462	6.23829128
463	6.23829128
464	6.23829128
465	6.23829128
466	6.23829128
467	6.23829128
468	6.23829128
