0	23.6967774
1	23.6967774
2	21.6491295
3	22.7065767
4	20.5391767
5	20.5391767
6	20.5391767
7	20.1911383
8	20.1911383
9	19.6904639
10	19.6904639
11	19.6904639
12	19.5157858
13	19.5157858
14	19.5157858
15	18.874421
16	18.8898139
17	18.8210402
18	17.9981561
19	17.5120721
20	17.0885781
21	17.0885781
22	16.1930291
23	16.1930291
24	15.6603825
25	15.3913595
26	15.3913595
27	15.3913595
28	15.3913595
29	15.3913595
30	15.2735051
31	14.7023533
32	14.5051605
33	14.5051605
34	14.5051605
35	14.1115536
36	14.1115536
37	14.1115536
38	13.8408762
39	13.8408762
40	13.8408762
41	13.8408762
42	13.8408762
43	13.8408762
44	13.8408762
45	13.8408762
46	13.8408762
47	13.8408762
48	13.8408762
49	13.2820542
50	13.2820542
51	13.0113769
52	12.9090923
53	12.6384149
54	12.6384149
55	12.6384149
56	12.5811575
57	12.5811575
58	12.5811575
59	12.5811575
60	12.5811575
61	12.5811575
62	12.5811575
63	12.5811575
64	12.5811575
65	12.5811575
66	12.5811575
67	12.5811575
68	12.5811575
69	12.5811575
70	12.5811575
71	12.5811575
72	12.5811575
73	12.5811575
74	12.5811575
75	12.152486
76	12.0602367
77	12.0602367
78	12.0602367
79	12.0602367
80	11.9632259
81	11.9632259
82	11.8389122
83	11.8389122
84	11.8389122
85	11.8389122
86	11.8389122
87	11.8389122
88	11.8125907
89	11.8125907
90	11.8125907
91	11.5841324
92	11.557811
93	11.557811
94	11.557811
95	11.5413451
96	11.5413451
97	11.557811
98	11.557811
99	11.557811
100	11.557811
101	11.557811
102	11.5413451
103	11.5413451
104	11.5413451
105	11.5413451
106	11.5413451
107	11.5413451
108	11.5413451
109	11.5413451
110	11.4096595
111	11.3898553
112	11.3898553
113	11.2581697
114	11.2581697
115	11.1275677
116	11.1275677
117	11.1275677
118	11.1275677
119	11.1275677
120	11.1275677
121	11.1275677
122	11.1275677
123	11.1275677
124	11.1275677
125	11.1275677
126	11.1275677
127	11.1275677
128	11.1275677
129	11.1275677
130	11.1275677
131	11.1275677
132	11.1275677
133	11.1275677
134	11.1275677
135	11.1275677
136	11.1275677
137	11.1275677
138	11.1275677
139	11.1275677
140	11.1275677
141	10.6795473
142	10.6795473
143	10.6795473
144	10.6795473
145	10.6795473
146	10.6795473
147	10.6795473
148	10.6795473
149	10.6795473
150	10.6795473
151	10.6795473
152	10.6795473
153	10.6795473
154	10.6795473
155	10.6795473
156	10.6795473
157	10.6795473
158	10.6795473
159	10.6795473
160	10.6795473
161	10.6795473
162	10.6070274
163	10.6070274
164	10.6070274
165	10.6070274
166	10.6070274
167	10.6070274
168	10.6070274
169	10.6070274
170	10.6070274
171	10.6070274
172	10.6070274
173	10.6070274
174	10.6070274
175	10.6070274
176	10.6070274
177	10.6070274
178	10.4550781
179	10.2728658
180	10.2728658
181	10.2728658
182	10.2275201
183	10.2275201
184	10.0027412
185	10.0027412
186	10.0027412
187	9.84610801
188	9.84610801
189	9.84610801
190	9.84610801
191	9.84610801
192	9.84610801
193	9.84610801
194	9.84610801
195	9.84610801
196	9.84610801
197	9.84610801
198	9.84610801
199	9.84610801
200	9.84610801
201	9.84610801
202	9.84610801
203	9.77440269
204	9.77440269
205	9.77440269
206	9.77440269
207	9.77440269
208	9.77440269
209	9.77440269
210	9.77440269
211	9.77440269
212	9.77440269
213	9.77440269
214	9.77440269
215	9.77440269
216	9.77440269
217	9.67340574
218	9.67340574
219	9.67340574
220	9.67340574
221	9.67340574
222	9.67340574
223	9.67340574
224	9.67340574
225	9.67340574
226	9.67340574
227	9.67340574
228	9.67340574
229	9.64149501
230	9.64149501
231	9.64149501
232	9.64149501
233	9.64149501
234	9.64149501
235	9.64149501
236	9.63974888
237	9.63974888
238	9.63974888
239	9.63974888
240	9.63974888
241	9.63974888
242	9.63974888
243	9.63974888
244	9.63974888
245	9.63974888
246	9.63974888
247	9.63974888
248	9.63974888
249	9.63974888
250	9.63974888
251	9.63974888
